image,iden_precision_acc,iden_recall_acc,idiv_precision_acc,idiv_recall_acc,random_precision_acc,random_recall_acc
000000504635.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000504711.jpg,0.5,0.5,0.0,0.0,0.0,0.0
000000505565.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000506279.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000506310.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000507042.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000507081.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000507235.jpg,0.3333333333333333,0.5,0.5,0.5,0.0,0.0
000000508586.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000508602.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000508639.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000509008.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000509656.jpg,1.0,1.0,0.5,1.0,0.0,0.0
000000509699.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000509719.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000509735.jpg,1.0,0.5,1.0,1.0,0.0,0.0
000000509824.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000511321.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000511398.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000511453.jpg,0.3333333333333333,1.0,0.0,0.0,0.0,0.0
000000512194.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000512403.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000513484.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000513688.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000514376.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000514979.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000515266.jpg,0.5,0.5,0.0,0.0,0.0,0.0
000000516916.jpg,0.5,0.5,0.0,0.0,0.0,0.0
000000517523.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000517687.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000517832.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000518213.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000519039.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000519569.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000519611.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000519764.jpg,0.3333333333333333,0.5,0.5,0.5,0.0,0.0
000000520301.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000520871.jpg,0.3333333333333333,0.5,1.0,1.0,0.0,0.0
000000521052.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000521231.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000521282.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000521601.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000521719.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000522156.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000522638.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000522751.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000522940.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000523175.jpg,1.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0
000000523229.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000523782.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000524280.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000525247.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000525286.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000525322.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000525600.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000526103.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000526197.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000526392.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000526706.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000526751.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000527220.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000527784.jpg,0.6666666666666666,1.0,1.0,1.0,0.0,0.0
000000527960.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000528524.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000528980.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000529105.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000529528.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000530099.jpg,0.5,0.5,0.0,0.0,0.0,0.0
000000530146.jpg,0.5,0.5,0.5,0.5,0.0,0.0
000000530457.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000530624.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000531771.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000532071.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000532129.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000532575.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000532761.jpg,0.0,0.0,0.5,0.3333333333333333,0.0,0.0
000000532901.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000533206.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000533536.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000533855.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000534601.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000535156.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000536073.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000536947.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000537053.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000537241.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000537672.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000537802.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000537812.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000537964.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000540280.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000540928.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000540962.jpg,0.0,0.0,0.5,1.0,0.0,0.0
000000541664.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000542625.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000543043.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000543300.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000543528.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000543581.jpg,1.0,1.0,0.5,1.0,0.0,0.0
000000544052.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000545129.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000545407.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000545826.jpg,0.5,0.5,0.0,0.0,0.0,0.0
000000545958.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000546011.jpg,0.0,0.0,1.0,1.0,0.0,0.0
000000546325.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000546556.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000546626.jpg,0.0,0.0,0.5,0.3333333333333333,0.0,0.0
000000546826.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000546829.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000547383.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000547502.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000547519.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000549674.jpg,1.0,1.0,1.0,0.5,0.0,0.0
000000550084.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000550426.jpg,1.0,1.0,0.5,1.0,0.0,0.0
000000550797.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000551304.jpg,0.0,0.0,1.0,1.0,0.0,0.0
000000551780.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000551815.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000551822.jpg,1.0,0.25,0.5,0.25,0.0,0.0
000000552371.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000552902.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000553094.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000554838.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000555005.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000555009.jpg,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0
000000555012.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000555412.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000555705.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000555972.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000556765.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000556873.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000557258.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000557884.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000558073.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000559513.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000560011.jpg,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
000000560266.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000560279.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000560312.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000561009.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000561335.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000561366.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000561465.jpg,0.0,0.0,1.0,0.3333333333333333,0.0,0.0
000000562121.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000562443.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000562561.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000562843.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000563603.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000563758.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000564127.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000564133.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000564280.jpg,0.5,0.5,0.0,0.0,0.0,0.0
000000565391.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000565597.jpg,0.0,0.0,1.0,0.5,0.0,0.0
000000565607.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000565624.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000566758.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000567432.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000567825.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000568690.jpg,1.0,0.5,0.0,0.0,0.0,0.0
000000569565.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000569700.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000570169.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000570782.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000571008.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000571313.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000571943.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000572388.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000572408.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000572517.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000572678.jpg,0.0,0.0,1.0,0.5,0.0,0.0
000000573094.jpg,1.0,0.6666666666666666,0.0,0.0,0.0,0.0
000000574425.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000574810.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000575205.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000575357.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000575815.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000577149.jpg,1.0,1.0,1.0,1.0,0.0,0.0
000000577182.jpg,1.0,1.0,0.0,0.0,0.0,0.0
000000577584.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000577735.jpg,0.5,0.5,0.0,0.0,0.0,0.0
000000577862.jpg,0.0,0.0,1.0,1.0,0.0,0.0
000000578500.jpg,0.0,0.0,1.0,1.0,0.0,0.0
000000578922.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000579158.jpg,0.5,1.0,0.0,0.0,0.0,0.0
000000579893.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000579970.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000580410.jpg,0.0,0.0,1.0,1.0,0.0,0.0
000000580757.jpg,0.0,0.0,0.0,0.0,0.0,0.0
000000581100.jpg,0.5,1.0,1.0,1.0,0.0,0.0
000000581615.jpg,1.0,1.0,1.0,1.0,0.0,0.0
